Year,State_name,State_code,District_name,District_code,villages_surveyed,tot_pop,pop_male,pop_female,tot_hh,prim_school,middle_school,high_school,high_second_school,degree_clg,public_library,indoor_sports,outdoor_sports,vocational,MAP_KEY
2019,NAGALAND ,13,MOKOKCHUNG ,246,85,161258,82297,78961,34901,0.929411765,0.494117647,0.376470588,0.035294118,0.035294118,0.282352941,0,0.647058824,0.011764706,MOKOKCHUNG
2019,NAGALAND ,13,MON ,247,114,266125,138523,127602,39061,0.947368421,0.561403509,0.105263158,0.01754386,0.01754386,0.122807018,0.00877193,0.657894737,0.00877193,MON
2019,NAGALAND ,13,PHEK ,248,96,158311,80275,78036,36690,0.96875,0.520833333,0.333333333,0.020833333,0.03125,0.114583333,0.010416667,0.614583333,0.020833333,PHEK
2019,NAGALAND ,13,TUENSANG ,249,117,201123,103857,97266,35209,0.931623932,0.495726496,0.179487179,0,0.042735043,0.179487179,0.025641026,0.504273504,0.008547009,TUENSANG
2019,NAGALAND ,13,WOKHA ,250,133,134162,68549,65613,27403,0.781954887,0.248120301,0.142857143,0.007518797,0,0.022556391,0,0.37593985,0.015037594,WOKHA
2019,NAGALAND ,13,ZUNHEBOTO ,251,169,155409,77115,78294,35649,0.881656805,0.378698225,0.059171598,0,0.053254438,0.01183432,0.00591716,0.236686391,0.00591716,ZUNHEBOTO
2019,NAGALAND ,13,PEREN ,613,84,98207,49558,48649,22217,0.928571429,0.464285714,0.19047619,0,0.035714286,0.011904762,0,0.44047619,0.011904762,PEREN
2019,NAGALAND ,13,KIPHIRE ,614,91,91171,47083,44088,18133,0.835164835,0.362637363,0.098901099,0.010989011,0.10989011,0.043956044,0.010989011,0.373626374,0.021978022,KIPHIRE
2019,NAGALAND ,13,LONGLENG ,615,41,82931,42496,40435,18640,0.87804878,0.414634146,0.243902439,0,0,0.073170732,0.024390244,0.634146341,0,LONGLENG
2019,MANIPUR ,14,BISHNUPUR ,252,91,198629,97636,100993,49485,0.879120879,0.274725275,0.208791209,0.032967033,0.010989011,0.076923077,0.010989011,0.659340659,0.010989011,BISHNUPUR
2019,MANIPUR ,14,CHANDEL ,253,327,73695,35319,38376,14757,0.400611621,0.03058104,0.027522936,0.012232416,0.018348624,0.012232416,0.003058104,0.513761468,0.003058104,CHANDEL
2019,MANIPUR ,14,CHURACHANDPUR ,254,810,348779,169668,179111,66207,0.332098765,0.075308642,0.062962963,0.016049383,0.027160494,0.004938272,0.011111111,0.238271605,0.00617284,CHURACHANDPUR
2019,MANIPUR ,14,IMPHAL EAST ,255,212,428553,205632,222921,93488,0.745283019,0.283018868,0.283018868,0.080188679,0.033018868,0.047169811,0.014150943,0.641509434,0.009433962,IMPHAL EAST
2019,MANIPUR ,14,IMPHAL WEST ,256,150,304390,150128,154262,68118,0.76,0.34,0.32,0.106666667,0.066666667,0.073333333,0.053333333,0.633333333,0.06,IMPHAL WEST
2019,MANIPUR ,14,SENAPATI ,257,159,360986,186060,174926,58790,0.855345912,0.201257862,0.251572327,0.075471698,0.106918239,0.006289308,0.006289308,0.389937107,0.018867925,SENAPATI
2019,MANIPUR ,14,TAMENGLONG ,258,141,100808,50713,50095,18405,0.808510638,0.113475177,0.120567376,0.028368794,0.021276596,0.007092199,0.007092199,0.163120567,0.014184397,TAMENGLONG
2019,MANIPUR ,14,THOUBAL ,259,92,218760,105720,113040,46362,0.836956522,0.347826087,0.25,0.065217391,0,0.086956522,0,0.619565217,0,THOUBAL
2019,MANIPUR ,14,UKHRUL ,260,92,169596,87855,81741,35408,0.891304348,0.184782609,0.336956522,0.086956522,0.02173913,0,0.02173913,0.402173913,0.010869565,UKHRUL
2019,MANIPUR ,14,KAKCHING ,711,55,150172,73803,76369,34355,0.8,0.345454545,0.254545455,0.036363636,0.018181818,0.145454545,0.054545455,0.509090909,0,KAKCHING
2019,MANIPUR ,14,KANGPOKPI ,712,584,225747,111093,114654,40100,0.530821918,0.143835616,0.099315068,0.015410959,0.034246575,0.015410959,0.003424658,0.354452055,0.015410959,KANGPOKPI
2019,MANIPUR ,14,JIRIBAM ,713,76,50857,26497,24360,9048,0.736842105,0.223684211,0.118421053,0.039473684,0.013157895,0.026315789,0.013157895,0.157894737,0.013157895,JIRIBAM
2019,MANIPUR ,14,NONEY ,714,73,60936,30467,30469,11250,0.794520548,0.164383562,0.150684932,0.04109589,0.01369863,0,0.01369863,0.205479452,0,NONEY
2019,MANIPUR ,14,PHERZAWL ,715,95,50399,25834,24565,8862,0.663157895,0.168421053,0.157894737,0.021052632,0.021052632,0.010526316,0.031578947,0.2,0,PHERZAWL
2019,MANIPUR ,14,TENGNOUPAL ,716,280,82382,40915,41467,16448,0.425,0.057142857,0.067857143,0.017857143,0.017857143,0.003571429,0.003571429,0.228571429,0.014285714,TENGNOUPAL
2019,MANIPUR ,14,KAMJONG ,717,131,65832,33214,32618,14022,0.770992366,0.114503817,0.175572519,0.015267176,0.007633588,0,0.007633588,0.312977099,0,KAMJONG
2019,MIZORAM ,15,AIZAWL ,261,68,109994,54620,55374,24732,0.985294118,0.955882353,0.691176471,0.176470588,0.014705882,0.691176471,0.058823529,0.5,0.014705882,AIZAWL
2019,MIZORAM ,15,CHAMPHAI ,262,60,94833,47554,47279,18311,0.983333333,0.966666667,0.666666667,0.1,0.016666667,0.8,0.066666667,0.516666667,0.083333333,CHAMPHAI
2019,MIZORAM ,15,KOLASIB ,263,52,97223,48292,48931,20526,0.961538462,0.903846154,0.730769231,0.134615385,0.057692308,0.442307692,0.057692308,0.365384615,0.076923077,KOLASIB
2019,MIZORAM ,15,LAWNGTLAI ,264,179,151890,76688,75202,33946,0.955307263,0.659217877,0.251396648,0.083798883,0.022346369,0.055865922,0.027932961,0.379888268,0.033519553,LAWNGTLAI
2019,MIZORAM ,15,LUNGLEI ,265,130,149533,74763,74770,30936,1,0.907692308,0.461538462,0.130769231,0.069230769,0.353846154,0.092307692,0.461538462,0.030769231,LUNGLEI
2019,MIZORAM ,15,MAMIT ,266,98,107612,54713,52899,21923,0.948979592,0.816326531,0.510204082,0.112244898,0.051020408,0.418367347,0.020408163,0.469387755,0.040816327,MAMIT
2019,MIZORAM ,15,SAIHA ,267,92,74454,36437,38017,15720,0.967391304,0.739130435,0.391304348,0.097826087,0.010869565,0.076086957,0.097826087,0.434782609,0.065217391,SAIHA
2019,MIZORAM ,15,SERCHHIP ,268,52,81972,40601,41371,15547,0.942307692,0.942307692,0.653846154,0.211538462,0.038461538,0.788461538,0.038461538,0.557692308,0.019230769,SERCHHIP
2019,MIZORAM ,15,Hnahthial ,726,29,33709,16079,17630,6767,1,0.965517241,0.724137931,0.24137931,0.103448276,0.620689655,0.103448276,0.413793103,0,HNAHTHIAL
2019,MIZORAM ,15,SAITUAL ,727,42,60347,30246,30101,11846,1,1,0.928571429,0.238095238,0.047619048,0.952380952,0.047619048,0.642857143,0.071428571,SAITUAL
2019,MIZORAM ,15,KHAWZAWL ,728,36,43623,21781,21842,8731,0.972222222,0.944444444,0.638888889,0.138888889,0.055555556,0.888888889,0.027777778,0.555555556,0.055555556,KHAWZAWL
2019,TRIPURA ,16,Dhalai ,269,231,451595,228271,223324,114177,0.9004329,0.70995671,0.372294372,0.229437229,0.025974026,0.051948052,0.012987013,0.255411255,0.095238095,DHALAI
2019,TRIPURA ,16,North Tripura ,270,188,436794,219473,217321,99017,0.835106383,0.622340426,0.388297872,0.228723404,0.026595745,0.031914894,0.021276596,0.356382979,0.031914894,NORTH TRIPURA
2019,TRIPURA ,16,South Tripura ,271,269,463545,235508,228037,114289,0.851301115,0.546468401,0.498141264,0.256505576,0.014869888,0.029739777,0.014869888,0.312267658,0.055762082,SOUTH TRIPURA
2019,TRIPURA ,16,West Tripura ,272,199,576628,288219,288409,136708,0.964824121,0.628140704,0.477386935,0.281407035,0.040201005,0.070351759,0.010050251,0.577889447,0.065326633,WEST TRIPURA
2019,TRIPURA ,16,Khowai ,652,168,380108,190030,190078,96462,0.892857143,0.642857143,0.541666667,0.267857143,0.011904762,0.011904762,0.011904762,0.369047619,0.041666667,KHOWAI
2019,TRIPURA ,16,Sepahijala ,653,220,517932,262728,255204,116585,0.904545455,0.672727273,0.590909091,0.313636364,0.009090909,0.036363636,0.040909091,0.586363636,0.059090909,SEPAHIJALA
2019,TRIPURA ,16,Gomati ,654,241,476637,239141,237496,114538,0.7593361,0.609958506,0.402489627,0.228215768,0.01659751,0.041493776,0.008298755,0.273858921,0.045643154,GOMATI
2019,TRIPURA ,16,Unakoti ,655,140,316162,159728,156434,73904,0.792857143,0.65,0.55,0.264285714,0,0.021428571,0.064285714,0.428571429,0,UNA
2019,MEGHALAYA ,17,EAST GARO HILLS ,273,485,168372,83466,84906,30152,0.865979381,0.309278351,0.04742268,0.018556701,0.010309278,0,0,0.404123711,0.012371134,EAST GARO HILLS
2019,MEGHALAYA ,17,EAST KHASI HILLS ,274,861,660999,322744,338255,129714,0.867595819,0.475029036,0.200929152,0.080139373,0.031358885,0.005807201,0.009291521,0.447154472,0.026713124,EAST KHASI HILLS
2019,MEGHALAYA ,17,WEST JAINTIA HILLS ,275,286,342954,167292,175662,54020,0.933566434,0.566433566,0.213286713,0.101398601,0.027972028,0.01048951,0.003496503,0.604895105,0.041958042,WEST JAINTIA HILLS
2019,MEGHALAYA ,17,RI BHOI ,276,568,324318,161591,162727,56975,0.85915493,0.396126761,0.158450704,0.054577465,0.040492958,0.007042254,0.012323944,0.440140845,0.014084507,RI-BHOI
2019,MEGHALAYA ,17,SOUTH GARO HILLS ,277,710,175164,87795,87369,34395,0.787323944,0.34084507,0.067605634,0.032394366,0.016901408,0.002816901,0.002816901,0.257746479,0.045070423,SOUTH GARO HILLS
2019,MEGHALAYA ,17,WEST GARO HILLS ,278,1005,454413,226542,227871,98428,0.87960199,0.382089552,0.138308458,0.054726368,0.043781095,0.012935323,0.027860697,0.336318408,0.021890547,WEST GARO HILLS
2019,MEGHALAYA ,17,WEST KHASI HILLS ,279,719,325794,160957,164837,54052,0.806675939,0.329624478,0.091794159,0.029207232,0.019471488,0.004172462,0.005563282,0.450625869,0.015299026,WEST KHASI HILLS
2019,MEGHALAYA ,17,NORTH GARO HILLS ,656,561,194511,96810,97701,37953,0.8057041,0.299465241,0.073083779,0.019607843,0.007130125,0,0.003565062,0.465240642,0.019607843,NORTH GARO HILLS
2019,MEGHALAYA ,17,EAST JAINTIA HILLS ,657,161,166298,80843,85455,27870,0.97515528,0.49068323,0.149068323,0.062111801,0.037267081,0.00621118,0.02484472,0.459627329,0.031055901,EAST JAINTIA HILLS
2019,MEGHALAYA ,17,SOUTH WEST KHASI HILLS ,658,285,124276,61026,63250,21736,0.863157895,0.452631579,0.157894737,0.098245614,0.038596491,0.010526316,0.014035088,0.301754386,0.035087719,SOUTH WEST KHASI HILLS
2019,MEGHALAYA ,17,SOUTH WEST GARO HILLS ,663,515,216689,108530,108159,48192,0.897087379,0.394174757,0.108737864,0.038834951,0.042718447,0.005825243,0.00776699,0.398058252,0.023300971,SOUTH WEST GARO HILLS
2019,ASSAM ,18,BARPETA ,280,851,1954086,1018228,935858,406310,0.878965922,0.431257344,0.279670975,0.091656874,0.021151586,0.064629847,0.023501763,0.122209166,0.027027027,BARPETA
2019,ASSAM ,18,BONGAIGAON ,281,530,693658,357025,336633,141423,0.854716981,0.332075472,0.147169811,0.043396226,0.024528302,0.030188679,0.020754717,0.249056604,0.00754717,BONGAIGAON
2019,ASSAM ,18,CACHAR ,282,1107,1797760,928638,869122,381356,0.786811201,0.309846432,0.134598013,0.054200542,0.01897019,0.042457091,0.026196929,0.144534779,0.027100271,CACHAR
2019,ASSAM ,18,DARRANG ,283,514,961723,495734,465989,201454,0.89688716,0.291828794,0.200389105,0.060311284,0.025291829,0.058365759,0.03307393,0.177042802,0.009727626,DARRANG
2019,ASSAM ,18,DHEMAJI ,284,2244,910099,469698,440401,188777,0.599376114,0.187611408,0.10026738,0.021836007,0.01426025,0.005793226,0.024509804,0.112745098,0.065953654,DHEMAJI
2019,ASSAM ,18,DHUBRI ,285,892,1658161,863823,794338,342823,0.855381166,0.378923767,0.131165919,0.054932735,0.019058296,0.010089686,0.014573991,0.040358744,0.015695067,DHUBRI
2019,ASSAM ,18,DIBRUGARH ,286,1341,1220615,617821,602794,264144,0.751677852,0.211782252,0.102162565,0.024608501,0.016405667,0.026099925,0.026845638,0.275167785,0.021625652,DIBRUGARH
2019,ASSAM ,18,GOALPARA ,287,838,1146505,588074,558431,224862,0.77326969,0.322195704,0.142004773,0.058472554,0.026252983,0.033412888,0.008353222,0.266109785,0.020286396,GOALPARA
2019,ASSAM ,18,GOLAGHAT ,288,1031,1084813,553409,531404,241042,0.715809893,0.268671193,0.175557711,0.047526673,0.038797284,0.057225994,0.035887488,0.197866149,0.038797284,GOLAGHAT
2019,ASSAM ,18,HAILAKANDI ,289,352,734494,383710,350784,148798,0.920454545,0.5,0.142045455,0.068181818,0.022727273,0.025568182,0.005681818,0.048295455,0.03125,HAILAKANDI
2019,ASSAM ,18,JORHAT ,290,605,960194,497305,462889,219341,0.809917355,0.32231405,0.209917355,0.06446281,0.023140496,0.100826446,0.066115702,0.209917355,0.036363636,JORHAT
2019,ASSAM ,18,KAMRUP ,291,1089,1776631,927131,849500,391848,0.789715335,0.325068871,0.259871442,0.110192837,0.051423324,0.174471993,0.043158861,0.360881543,0.069788797,KAMRUP
2019,ASSAM ,18,KARBI ANGLONG ,292,1797,518960,262257,256703,100010,0.447412354,0.141903172,0.095715081,0.04785754,0.023372287,0.006677796,0.013355593,0.170840289,0.015581525,EAST KARBI ANGLONG
2019,ASSAM ,18,KARIMGANJ ,293,918,1324780,693651,631129,272146,0.769063181,0.237472767,0.104575163,0.052287582,0.020697168,0.038126362,0.006535948,0.082788671,0.055555556,KARIMGANJ
2019,ASSAM ,18,KOKRAJHAR ,294,1129,1019845,519809,500036,212389,0.84853853,0.241806909,0.113374668,0.037201063,0.029229407,0.034543844,0.020372011,0.248007086,0.063773251,KOKRAJHAR
2019,ASSAM ,18,LAKHIMPUR ,295,1180,1144178,588071,556107,241261,0.801694915,0.387288136,0.233050847,0.075423729,0.040677966,0.057627119,0.023728814,0.070338983,0.044067797,LAKHIMPUR
2019,ASSAM ,18,MARIGAON ,296,638,1151910,594268,557642,230060,0.789968652,0.346394984,0.199059561,0.054858934,0.018808777,0.13322884,0.026645768,0.18338558,0.054858934,MORIGAON
2019,ASSAM ,18,NAGAON ,297,979,2115270,1095653,1019617,421404,0.833503575,0.3340143,0.204290092,0.071501532,0.025536261,0.17671093,0.033707865,0.255362615,0.017364658,NAGAON
2019,ASSAM ,18,NALBARI ,298,465,865049,447188,417861,175066,0.924731183,0.406451613,0.290322581,0.083870968,0.040860215,0.144086022,0.062365591,0.232258065,0.070967742,NALBARI
2019,ASSAM ,18,DIMA HASAO ,299,674,165573,83555,82018,32307,0.838278932,0.163204748,0.086053412,0.010385757,0.00148368,0.005934718,0.014836795,0.194362018,0.017804154,DIMA HASAO
2019,ASSAM ,18,SIVASAGAR ,300,534,693207,356938,336269,155925,0.913857678,0.36329588,0.215355805,0.065543071,0.026217228,0.084269663,0.076779026,0.161048689,0.024344569,SIVASAGAR
2019,ASSAM ,18,SONITPUR ,301,715,1106769,564405,542364,229999,0.830769231,0.198601399,0.131468531,0.039160839,0.016783217,0.085314685,0.051748252,0.295104895,0.047552448,SONITPUR
2019,ASSAM ,18,TINSUKIA ,302,1136,1346556,683684,662872,275086,0.73415493,0.208626761,0.095950704,0.026408451,0.01584507,0.025528169,0.048415493,0.303697183,0.042253521,TINSUKIA
2019,ASSAM ,18,CHIRANG ,612,502,502753,256432,246321,111400,0.836653386,0.177290837,0.077689243,0.029880478,0.009960159,0.039840637,0.019920319,0.348605578,0.011952191,CHIRANG
2019,ASSAM ,18,BAKSA ,616,680,1074212,553695,520517,224770,0.947058824,0.427941176,0.233823529,0.054411765,0.029411765,0.069117647,0.027941176,0.294117647,0.05,BAKSA
2019,ASSAM ,18,UDALGURI ,617,781,884554,448009,436545,191985,0.882202305,0.258642766,0.147247119,0.034571063,0.028169014,0.062740077,0.056338028,0.213828425,0.069142125,UDALGURI
2019,ASSAM ,18,KAMRUP METRO ,618,216,270297,139127,131170,63225,0.796296296,0.328703704,0.291666667,0.134259259,0.064814815,0.101851852,0.060185185,0.25462963,0.050925926,KAMRUP METROPOLITAN
2019,ASSAM ,18,Biswanath ,705,939,951347,494242,457105,178702,0.706070288,0.189563365,0.112886049,0.034078807,0.010649627,0.040468584,0.028753994,0.125665602,0.025559105,BISHWANATH
2019,ASSAM ,18,MAJULI ,706,233,199487,102941,96546,39247,0.738197425,0.381974249,0.313304721,0.08583691,0.0472103,0.017167382,0.051502146,0.111587983,0.081545064,MAJULI
2019,ASSAM ,18,SOUTH SALMARA MANCACHAR ,707,176,628317,331130,297187,117129,0.886363636,0.448863636,0.193181818,0.085227273,0.017045455,0,0.011363636,0.011363636,0.017045455,SOUTH SALMARA-MANKACHAR
2019,ASSAM ,18,CHARAIDEO ,708,322,438258,225947,212311,99960,0.881987578,0.313664596,0.152173913,0.046583851,0.02484472,0.062111801,0.118012422,0.239130435,0.02173913,CHARAIDEO
2019,ASSAM ,18,HOJAI ,709,399,921325,477589,443736,181199,0.909774436,0.378446115,0.19047619,0.05764411,0.037593985,0.052631579,0.062656642,0.115288221,0.067669173,HOJAI
2019,ASSAM ,18,WEST KARBI ANGLONG ,710,565,306729,155037,151692,53550,0.750442478,0.244247788,0.138053097,0.077876106,0.030088496,0.003539823,0.024778761,0.346902655,0.008849558,WEST KARBI ANGLONG
2019,WEST BENGAL ,19,24 PARAGANAS NORTH ,303,1590,5873031,3063973,2809058,1344284,0.903773585,0.298113208,0.250943396,0.219496855,0.028930818,0.081132075,0.03081761,0.395597484,0.066666667,NORTH 24 PARGANAS
2019,WEST BENGAL ,19,24 PARAGANAS SOUTH ,304,2154,8950488,4692878,4257610,1873011,0.886258124,0.303156917,0.270194986,0.228876509,0.030176416,0.084958217,0.015320334,0.426648097,0.049675023,SOUTH 24 PARGANAS
2019,WEST BENGAL ,19,BANKURA ,305,3681,3722977,1915586,1807391,783729,0.778321108,0.215702255,0.123064385,0.089377886,0.0133116,0.050801413,0.010594947,0.362401521,0.03069818,BANKURA
2019,WEST BENGAL ,19,PURBA BARDHAMAN ,306,2177,4877817,2535718,2342099,1129106,0.912723932,0.265502986,0.23426734,0.160771704,0.013321084,0.132751493,0.037666514,0.405144695,0.042259991,PURBA BARDHAMAN
2019,WEST BENGAL ,19,BIRBHUM ,307,2312,3610255,1868008,1742247,823777,0.795847751,0.259083045,0.163927336,0.119809689,0.019896194,0.068771626,0.019463668,0.267733564,0.022491349,BIRBHUM
2019,WEST BENGAL ,19,COOCHBEHAR ,308,1215,3188928,1660609,1528319,738957,0.851851852,0.3218107,0.190123457,0.167901235,0.028806584,0.098765432,0.012345679,0.193415638,0.04526749,COOCH BEHAR
2019,WEST BENGAL ,19,DARJEELING ,309,344,774674,392256,382418,162093,0.683139535,0.180232558,0.101744186,0.104651163,0.026162791,0.066860465,0.040697674,0.191860465,0.026162791,DARJEELING
2019,WEST BENGAL ,19,DINAJPUR DAKSHIN ,310,1608,1691985,883245,808740,402668,0.68159204,0.17039801,0.106343284,0.087064677,0.019278607,0.047885572,0.02300995,0.246268657,0.042288557,DAKSHIN DINAJPUR
2019,WEST BENGAL ,19,DINAJPUR UTTAR ,311,1501,3525894,1839513,1686381,658931,0.782811459,0.199866755,0.126582278,0.103930713,0.011325783,0.035309793,0.021985343,0.249167222,0.029313791,UTTAR DINAJPUR
2019,WEST BENGAL ,19,HOOGHLY ,312,1944,4594474,2355835,2238639,1040528,0.899691358,0.211419753,0.2031893,0.16100823,0.015946502,0.106481481,0.024691358,0.526748971,0.046296296,HOOGHLY
2019,WEST BENGAL ,19,HOWRAH ,313,816,3916298,2049096,1867202,841091,0.953431373,0.296568627,0.323529412,0.280637255,0.055147059,0.197303922,0.019607843,0.401960784,0.078431373,HOWRAH
2019,WEST BENGAL ,19,JALPAIGURI ,314,452,2466475,1270610,1195865,508819,0.915929204,0.349557522,0.289823009,0.238938053,0.042035398,0.121681416,0.013274336,0.444690265,0.044247788,JALPAIGURI
2019,WEST BENGAL ,19,MALDAH ,316,1801,4925987,2589410,2336577,1027954,0.72570794,0.230982787,0.182676291,0.152137701,0.02665186,0.074403109,0.021654636,0.223209328,0.049416991,MALDAH
2019,WEST BENGAL ,19,MEDINIPUR EAST ,317,2983,5319435,2768254,2551181,1164311,0.786121354,0.241367751,0.192758967,0.157559504,0.015085484,0.072410325,0.010727456,0.294334563,0.057660074,PURBA MEDINIPUR
2019,WEST BENGAL ,19,MEDINIPUR WEST ,318,5529,4747653,2462589,2285064,1048976,0.548381262,0.177066377,0.107614397,0.08699584,0.012479653,0.031470429,0.017724724,0.221739917,0.031289564,PASCHIM MEDINIPUR
2019,WEST BENGAL ,19,MURSHIDABAD ,319,2087,7872091,4067411,3804680,1666913,0.819837087,0.295160517,0.196454241,0.160038333,0.028270244,0.08385242,0.016291327,0.256827983,0.038811691,MURSHIDABAD
2019,WEST BENGAL ,19,NADIA ,320,1327,5092716,2654966,2437750,1184283,0.917106255,0.327053504,0.258477769,0.220045215,0.026375283,0.094197438,0.026375283,0.36322532,0.056518463,NADIA
2019,WEST BENGAL ,19,PURULIA ,321,2662,3344677,1731805,1612872,606068,0.840345605,0.270097671,0.134861007,0.11269722,0.019158527,0.074755823,0.008264463,0.365514651,0.048459805,PURULIA
2019,WEST BENGAL ,19,Alipurduar ,664,353,1639470,844647,794823,360123,0.957507082,0.42776204,0.30878187,0.254957507,0.056657224,0.11898017,0.002832861,0.42776204,0.065155807,ALIPURDUAR
2019,WEST BENGAL ,19,Jhargram ,703,2777,1151380,587353,564027,257500,0.483975513,0.138638819,0.060496939,0.048253511,0.007562117,0.016924739,0.021966151,0.200576161,0.014764134,JHARGRAM
2019,WEST BENGAL ,19,PASCHIM BARDHAMAN ,704,406,1198281,629462,568819,247567,0.849753695,0.275862069,0.18226601,0.133004926,0.019704433,0.098522167,0.027093596,0.4408867,0.044334975,PASCHIM BARDHAMAN
2019,JHARKHAND ,20,BOKARO ,322,710,1642233,869353,772880,424488,0.853521127,0.511267606,0.183098592,0.101408451,0.035211268,0.033802817,0.01971831,0.095774648,0.033802817,BOKARO
2019,JHARKHAND ,20,CHATRA ,323,1391,1214875,634588,580287,307685,0.674335011,0.352983465,0.082674335,0.043853343,0.02372394,0.009345794,0.010783609,0.041696621,0.009345794,CHATRA
2019,JHARKHAND ,20,DEOGHAR ,324,2662,1424636,752511,672125,258033,0.577009767,0.209616829,0.045830203,0.027798648,0.016528926,0.009015778,0.016153268,0.018407213,0.011269722,DEOGHAR
2019,JHARKHAND ,20,DHANBAD ,325,1172,1624115,836051,788064,430778,0.745733788,0.391638225,0.129692833,0.097269625,0.039249147,0.027303754,0.016211604,0.153583618,0.03668942,DHANBAD
2019,JHARKHAND ,20,DUMKA ,326,2675,1378018,703658,674360,311022,0.647850467,0.260186916,0.062803738,0.044485981,0.030280374,0.035140187,0.01271028,0.104672897,0.028411215,DUMKA
2019,JHARKHAND ,20,EAST SINGHBUM ,327,1842,1612996,829108,783888,363886,0.576004343,0.245385451,0.070575461,0.033116178,0.010857763,0.00597177,0.026058632,0.138436482,0.015743757,EAST SINGHBHUM
2019,JHARKHAND ,20,GARHWA ,328,862,1301200,683176,618024,304485,0.759860789,0.364269142,0.122969838,0.063805104,0.018561485,0.013921114,0.011600928,0.038283063,0.051044084,GARHWA
2019,JHARKHAND ,20,GIRIDIH ,329,2692,2778537,1481986,1296551,581541,0.678677563,0.332095097,0.09063893,0.053863299,0.014115899,0.021173848,0.014858841,0.059435364,0.013001486,GIRIDIH
2019,JHARKHAND ,20,GODDA ,330,1768,1438121,767927,670194,351399,0.535067873,0.244343891,0.067307692,0.050339367,0.015837104,0.024321267,0.00678733,0.134615385,0.027149321,GODDA
2019,JHARKHAND ,20,GUMLA ,331,948,1094243,558275,535968,221088,0.798523207,0.404008439,0.117088608,0.063291139,0.041139241,0.009493671,0.005274262,0.087552743,0.009493671,GUMLA
2019,JHARKHAND ,20,HAZARIBAGH ,332,1324,1874469,972653,901816,377418,0.672960725,0.341389728,0.109516616,0.080060423,0.017371601,0.01510574,0.017371601,0.067975831,0.021148036,HAZARIBAG
2019,JHARKHAND ,20,JAMTARA ,333,1110,795356,409711,385645,165913,0.712612613,0.326126126,0.065765766,0.038738739,0.014414414,0.010810811,0.021621622,0.036936937,0.012612613,JAMTARA
2019,JHARKHAND ,20,KODERMA ,334,597,701468,364605,336863,166815,0.698492462,0.353433836,0.117252931,0.073701843,0.015075377,0.036850921,0.031825796,0.157453936,0.010050251,KODERMA
2019,JHARKHAND ,20,LATEHAR ,335,754,772683,397913,374770,166468,0.809018568,0.379310345,0.112732095,0.059681698,0.017241379,0.030503979,0.00530504,0.107427056,0.013262599,LATEHAR
2019,JHARKHAND ,20,LOHARDAGA ,336,352,477517,243846,233671,104544,0.801136364,0.457386364,0.122159091,0.065340909,0.025568182,0.028409091,0.03125,0.21875,0.022727273,LOHARDAGA
2019,JHARKHAND ,20,PAKUR ,337,1185,958816,490410,468406,207149,0.638818565,0.208438819,0.060759494,0.041350211,0.024472574,0.031223629,0.021940928,0.094514768,0.02278481,PAKUR
2019,JHARKHAND ,20,PALAMU ,338,1803,1832849,969329,863520,558503,0.697726012,0.354963949,0.095396561,0.05213533,0.01885746,0.021075984,0.018302829,0.048807543,0.01442041,PALAMU
2019,JHARKHAND ,20,RANCHI ,339,1325,2058341,1052088,1006253,431511,0.812075472,0.461886792,0.126792453,0.073962264,0.021132075,0.033962264,0.022641509,0.135849057,0.027169811,RANCHI
2019,JHARKHAND ,20,SAHEBGANJ ,340,1834,1325116,676355,648761,299832,0.412758997,0.19302072,0.06434024,0.042529989,0.027262814,0.026717557,0.011995638,0.031624864,0.02780807,SAHIBGANJ
2019,JHARKHAND ,20,SARAIKELA KHARSAWAN ,341,1152,907164,460492,446672,198270,0.732638889,0.383680556,0.078993056,0.060763889,0.026041667,0.036458333,0.024305556,0.113715278,0.019965278,SERAIKELA KHARSAWAN
2019,JHARKHAND ,20,SIMDEGA ,342,448,606323,303061,303262,118470,0.886160714,0.435267857,0.15625,0.075892857,0.008928571,0.004464286,0.017857143,0.078125,0.017857143,SIMDEGA
2019,JHARKHAND ,20,WEST SINGHBHUM ,343,1514,1411206,708054,703152,306169,0.791941876,0.278071334,0.079260238,0.043593131,0.011228534,0.011889036,0.013870542,0.15653897,0.00330251,WEST SINGHBHUM
2019,JHARKHAND ,20,KHUNTI ,606,758,530844,269218,261626,109631,0.691292876,0.310026385,0.079155673,0.036939314,0.01055409,0.007915567,0.019788918,0.133245383,0.017150396,KHUNTI
2019,JHARKHAND ,20,RAMGARH ,607,334,860419,447292,413127,209297,0.796407186,0.48502994,0.233532934,0.134730539,0.035928144,0.017964072,0.035928144,0.21257485,0.065868263,RAMGARH
2019,CHHATTISGARH ,22,BASTAR ,374,588,720799,355557,365242,169264,0.965986395,0.680272109,0.285714286,0.168367347,0.06462585,0.161564626,0.079931973,0.175170068,0.076530612,BASTAR
2019,CHHATTISGARH ,22,BILASPUR ,375,890,1636268,844575,791693,382066,0.976404494,0.651685393,0.28988764,0.143820225,0.026966292,0.191011236,0.065168539,0.174157303,0.033707865,BILASPUR
2019,CHHATTISGARH ,22,DANTEWADA ,376,217,221413,108008,113405,52932,0.986175115,0.599078341,0.276497696,0.142857143,0.041474654,0.202764977,0.046082949,0.142857143,0.036866359,DANTEWADA
